gene	uniprot
HGD76_00280	A0A6H2BZA2
HGD76_12675	A0A6H2BZA3
HGD76_12690	A0A6H2BZA5
HGD76_09510	A0A6H2BZA6
HGD76_09865	A0A6H2BZA7
HGD76_08980	A0A6H2BZA8
HGD76_10385	A0A6H2BZA9
HGD76_08715	A0A6H2BZB0
HGD76_07720	A0A6H2BZB1
HGD76_10775	A0A6H2BZB3
HGD76_07480	A0A6H2BZB4
HGD76_09565	A0A6H2BZB5
HGD76_12745	A0A6H2BZB6
HGD76_08775	A0A6H2BZB7
HGD76_09920	A0A6H2BZB8
HGD76_09040	A0A6H2BZC0
HGD76_10840	A0A6H2BZC1
HGD76_07775	A0A6H2BZC3
HGD76_07560	A0A6H2BZC4
HGD76_08830	A0A6H2BZC6
HGD76_09115	A0A6H2BZC7
HGD76_12805	A0A6H2BZC8
HGD76_09975	A0A6H2BZC9
HGD76_10890	A0A6H2BZD0
HGD76_12840	A0A6H2BZD1
HGD76_07615	A0A6H2BZD2
HGD76_07835	A0A6H2BZD3
HGD76_10500	A0A6H2BZD5
HGD76_08930	A0A6H2BZD6
HGD76_12855	A0A6H2BZD8
HGD76_10025	A0A6H2BZD9
HGD76_10955	A0A6H2BZE0
HGD76_12900	A0A6H2BZE1
HGD76_07685	A0A6H2BZE2
HGD76_07900	A0A6H2BZE4
HGD76_08990	A0A6H2BZE5
HGD76_10565	A0A6H2BZE6
HGD76_09230	A0A6H2BZE7
HGD76_12915	A0A6H2BZE8
HGD76_10080	A0A6H2BZE9
HGD76_11015	A0A6H2BZF1
HGD76_07750	A0A6H2BZF2
HGD76_09070	A0A6H2BZF3
HGD76_09860	A0A6H2BZF4
HGD76_07955	A0A6H2BZF5
HGD76_10620	A0A6H2BZF6
HGD76_09290	A0A6H2BZF7
HGD76_12975	A0A6H2BZF8
HGD76_13025	A0A6H2BZF9
HGD76_11070	A0A6H2BZG1
HGD76_10135	A0A6H2BZG2
HGD76_09915	A0A6H2BZG3
HGD76_09125	A0A6H2BZG4
HGD76_10670	A0A6H2BZG5
HGD76_13045	A0A6H2BZG8
HGD76_13085	A0A6H2BZG9
HGD76_07860	A0A6H2BZH0
HGD76_11120	A0A6H2BZH1
HGD76_10200	A0A6H2BZH3
HGD76_09180	A0A6H2BZH4
HGD76_10740	A0A6H2BZH5
HGD76_09430	A0A6H2BZH6
HGD76_13105	A0A6H2BZH8
HGD76_13160	A0A6H2BZH9
HGD76_07930	A0A6H2BZI0
HGD76_10020	A0A6H2BZI1
HGD76_10255	A0A6H2BZI3
HGD76_09245	A0A6H2BZI4
HGD76_08120	A0A6H2BZI6
HGD76_13175	A0A6H2BZI7
HGD76_09480	A0A6H2BZI8
HGD76_07980	A0A6H2BZI9
HGD76_13215	A0A6H2BZJ0
HGD76_10075	A0A6H2BZJ1
HGD76_10310	A0A6H2BZJ2
HGD76_11235	A0A6H2BZJ3
HGD76_10870	A0A6H2BZJ4
HGD76_09300	A0A6H2BZJ6
HGD76_09540	A0A6H2BZJ8
HGD76_10130	A0A6H2BZJ9
HGD76_08030	A0A6H2BZK0
HGD76_13275	A0A6H2BZK1
HGD76_11285	A0A6H2BZK3
HGD76_09365	A0A6H2BZK6
HGD76_09610	A0A6H2BZK7
HGD76_08095	A0A6H2BZK9
HGD76_10190	A0A6H2BZL0
HGD76_10435	A0A6H2BZL2
HGD76_11365	A0A6H2BZL3
HGD76_08335	A0A6H2BZL4
HGD76_09440	A0A6H2BZL5
HGD76_13370	A0A6H2BZL7
HGD76_09715	A0A6H2BZL8
HGD76_10250	A0A6H2BZM0
HGD76_10490	A0A6H2BZM2
HGD76_11460	A0A6H2BZM3
HGD76_09490	A0A6H2BZM4
HGD76_11050	A0A6H2BZM5
HGD76_08400	A0A6H2BZM6
HGD76_09775	A0A6H2BZM7
HGD76_10305	A0A6H2BZM8
HGD76_13425	A0A6H2BZM9
HGD76_08220	A0A6H2BZN0
HGD76_10555	A0A6H2BZN1
HGD76_11540	A0A6H2BZN2
HGD76_13470	A0A6H2BZN3
HGD76_09555	A0A6H2BZN4
HGD76_08465	A0A6H2BZN5
HGD76_13485	A0A6H2BZN8
HGD76_10370	A0A6H2BZP0
HGD76_10610	A0A6H2BZP1
HGD76_13525	A0A6H2BZP3
HGD76_08525	A0A6H2BZP4
HGD76_09620	A0A6H2BZP5
HGD76_11155	A0A6H2BZP6
HGD76_08370	A0A6H2BZP7
HGD76_09895	A0A6H2BZP8
HGD76_13540	A0A6H2BZP9
HGD76_13585	A0A6H2BZQ1
HGD76_11660	A0A6H2BZQ2
HGD76_10660	A0A6H2BZQ3
HGD76_09725	A0A6H2BZQ4
HGD76_08575	A0A6H2BZQ5
HGD76_08425	A0A6H2BZQ6
HGD76_11215	A0A6H2BZQ7
HGD76_13600	A0A6H2BZQ8
HGD76_09950	A0A6H2BZQ9
HGD76_10485	A0A6H2BZR0
HGD76_11715	A0A6H2BZR1
HGD76_08630	A0A6H2BZR3
HGD76_09785	A0A6H2BZR5
HGD76_08490	A0A6H2BZR6
HGD76_11265	A0A6H2BZR7
HGD76_10000	A0A6H2BZR9
HGD76_11765	A0A6H2BZS0
HGD76_13695	A0A6H2BZS1
HGD76_10795	A0A6H2BZS2
HGD76_10550	A0A6H2BZS3
HGD76_08695	A0A6H2BZS4
HGD76_08550	A0A6H2BZS6
HGD76_13710	A0A6H2BZS7
HGD76_11335	A0A6H2BZS8
HGD76_10055	A0A6H2BZT0
HGD76_08750	A0A6H2BZT3
HGD76_10605	A0A6H2BZT4
HGD76_09905	A0A6H2BZT5
HGD76_11440	A0A6H2BZT6
HGD76_08600	A0A6H2BZT7
HGD76_11915	A0A6H2BZU0
HGD76_10110	A0A6H2BZU1
HGD76_13800	A0A6H2BZU2
HGD76_08805	A0A6H2BZU3
HGD76_09960	A0A6H2BZU4
HGD76_10655	A0A6H2BZU5
HGD76_08665	A0A6H2BZU7
HGD76_13820	A0A6H2BZU8
HGD76_11970	A0A6H2BZU9
HGD76_08895	A0A6H2BZV2
HGD76_13875	A0A6H2BZV3
HGD76_10980	A0A6H2BZV4
HGD76_10725	A0A6H2BZV5
HGD76_11575	A0A6H2BZV6
HGD76_12025	A0A6H2BZV9
HGD76_10230	A0A6H2BZW0
HGD76_08970	A0A6H2BZW1
HGD76_13935	A0A6H2BZW2
HGD76_11040	A0A6H2BZW3
HGD76_10790	A0A6H2BZW4
HGD76_10065	A0A6H2BZW5
HGD76_08780	A0A6H2BZW7
HGD76_12095	A0A6H2BZW8
HGD76_10285	A0A6H2BZW9
HGD76_11090	A0A6H2BZX2
HGD76_10120	A0A6H2BZX4
HGD76_14000	A0A6H2BZX5
HGD76_08855	A0A6H2BZX6
HGD76_11690	A0A6H2BZX7
HGD76_12155	A0A6H2BZX8
HGD76_10340	A0A6H2BZX9
HGD76_14015	A0A6H2BZY0
HGD76_11145	A0A6H2BZY2
HGD76_10170	A0A6H2BZY4
HGD76_14055	A0A6H2BZY5
HGD76_12205	A0A6H2BZY7
HGD76_11205	A0A6H2BZZ1
HGD76_09155	A0A6H2BZZ2
HGD76_10240	A0A6H2BZZ3
HGD76_10970	A0A6H2BZZ4
HGD76_11810	A0A6H2BZZ6
HGD76_12265	A0A6H2BZZ7
HGD76_09005	A0A6H2BZZ8
HGD76_10465	A0A6H2BZZ9
HGD76_14140	A0A6H2C000
HGD76_11255	A0A6H2C001
HGD76_11035	A0A6H2C003
HGD76_10295	A0A6H2C004
HGD76_12315	A0A6H2C005
HGD76_09080	A0A6H2C006
HGD76_14180	A0A6H2C007
HGD76_11880	A0A6H2C008
HGD76_14195	A0A6H2C009
HGD76_11325	A0A6H2C011
HGD76_09280	A0A6H2C012
HGD76_11085	A0A6H2C013
HGD76_10350	A0A6H2C014
HGD76_14230	A0A6H2C016
HGD76_12380	A0A6H2C019
HGD76_10580	A0A6H2C021
HGD76_09340	A0A6H2C022
HGD76_11140	A0A6H2C023
HGD76_10410	A0A6H2C024
HGD76_12440	A0A6H2C025
HGD76_14290	A0A6H2C026
HGD76_12005	A0A6H2C027
HGD76_10635	A0A6H2C028
HGD76_14315	A0A6H2C029
HGD76_11495	A0A6H2C030
HGD76_09410	A0A6H2C032
HGD76_11200	A0A6H2C033
HGD76_10475	A0A6H2C034
HGD76_14370	A0A6H2C035
HGD76_12490	A0A6H2C036
HGD76_12065	A0A6H2C037
HGD76_10690	A0A6H2C039
HGD76_09255	A0A6H2C040
HGD76_11560	A0A6H2C041
HGD76_11250	A0A6H2C043
HGD76_14425	A0A6H2C045
HGD76_12545	A0A6H2C046
HGD76_12130	A0A6H2C047
HGD76_10770	A0A6H2C048
HGD76_14445	A0A6H2C049
HGD76_09305	A0A6H2C050
HGD76_11630	A0A6H2C051
HGD76_09530	A0A6H2C052
HGD76_14485	A0A6H2C055
HGD76_11320	A0A6H2C056
HGD76_10590	A0A6H2C057
HGD76_10835	A0A6H2C058
HGD76_14500	A0A6H2C059
HGD76_09370	A0A6H2C060
HGD76_11680	A0A6H2C061
HGD76_14545	A0A6H2C063
HGD76_11380	A0A6H2C064
HGD76_09590	A0A6H2C065
HGD76_10645	A0A6H2C066
HGD76_12650	A0A6H2C067
HGD76_14565	A0A6H2C068
HGD76_10885	A0A6H2C069
HGD76_14610	A0A6H2C070
HGD76_09445	A0A6H2C071
HGD76_11735	A0A6H2C073
HGD76_09705	A0A6H2C074
HGD76_12705	A0A6H2C077
HGD76_14625	A0A6H2C078
HGD76_10945	A0A6H2C079
HGD76_09765	A0A6H2C080
HGD76_11790	A0A6H2C081
HGD76_14675	A0A6H2C082
HGD76_09495	A0A6H2C083
HGD76_11555	A0A6H2C084
HGD76_12355	A0A6H2C085
HGD76_12755	A0A6H2C086
HGD76_10780	A0A6H2C087
HGD76_14690	A0A6H2C089
HGD76_11870	A0A6H2C090
HGD76_09825	A0A6H2C091
HGD76_14725	A0A6H2C092
HGD76_09560	A0A6H2C093
HGD76_11625	A0A6H2C094
HGD76_10845	A0A6H2C097
HGD76_09885	A0A6H2C098
HGD76_11065	A0A6H2C099
HGD76_11940	A0A6H2C0A0
HGD76_14790	A0A6H2C0A3
HGD76_12865	A0A6H2C0A5
HGD76_11115	A0A6H2C0A6
HGD76_09940	A0A6H2C0A8
HGD76_14805	A0A6H2C0B0
HGD76_10895	A0A6H2C0B1
HGD76_14845	A0A6H2C0B2
HGD76_09730	A0A6H2C0B3
HGD76_11730	A0A6H2C0B4
HGD76_12055	A0A6H2C0B6
HGD76_11170	A0A6H2C0B7
HGD76_09990	A0A6H2C0B8
HGD76_14865	A0A6H2C0B9
HGD76_10960	A0A6H2C0C1
HGD76_14920	A0A6H2C0C2
HGD76_12120	A0A6H2C0C3
HGD76_09790	A0A6H2C0C4
HGD76_12990	A0A6H2C0C5
HGD76_14935	A0A6H2C0C7
HGD76_10045	A0A6H2C0C8
HGD76_11230	A0A6H2C0C9
HGD76_12575	A0A6H2C0D0
HGD76_11025	A0A6H2C0D1
HGD76_12175	A0A6H2C0D3
HGD76_09855	A0A6H2C0D4
HGD76_11865	A0A6H2C0D5
HGD76_13055	A0A6H2C0D6
HGD76_14995	A0A6H2C0D7
HGD76_11280	A0A6H2C0D9
HGD76_12630	A0A6H2C0E0
HGD76_15040	A0A6H2C0E1
HGD76_11935	A0A6H2C0E2
HGD76_12235	A0A6H2C0E3
HGD76_13120	A0A6H2C0E5
HGD76_15065	A0A6H2C0E6
HGD76_10150	A0A6H2C0E8
HGD76_11075	A0A6H2C0E9
HGD76_12285	A0A6H2C0F2
HGD76_09965	A0A6H2C0F3
HGD76_12680	A0A6H2C0F4
HGD76_13190	A0A6H2C0F5
HGD76_15130	A0A6H2C0F6
HGD76_10215	A0A6H2C0F8
HGD76_12050	A0A6H2C0G1
HGD76_12345	A0A6H2C0G2
HGD76_10015	A0A6H2C0G3
HGD76_12735	A0A6H2C0G4
HGD76_11535	A0A6H2C0G5
HGD76_10270	A0A6H2C0G7
HGD76_11190	A0A6H2C0G8
HGD76_13250	A0A6H2C0G9
HGD76_15220	A0A6H2C0H0
HGD76_12115	A0A6H2C0H1
HGD76_12405	A0A6H2C0H2
HGD76_10070	A0A6H2C0H3
HGD76_12795	A0A6H2C0H4
HGD76_10325	A0A6H2C0H5
HGD76_13305	A0A6H2C0H6
HGD76_15235	A0A6H2C0H7
HGD76_11240	A0A6H2C0H8
HGD76_15280	A0A6H2C0I0
HGD76_11605	A0A6H2C0I1
HGD76_12460	A0A6H2C0I2
HGD76_12845	A0A6H2C0I3
HGD76_10390	A0A6H2C0I5
HGD76_15295	A0A6H2C0I6
HGD76_11290	A0A6H2C0I7
HGD76_10125	A0A6H2C0I8
HGD76_12230	A0A6H2C0I9
HGD76_11655	A0A6H2C0J0
HGD76_15335	A0A6H2C0J1
HGD76_12510	A0A6H2C0J2
HGD76_12905	A0A6H2C0J4
HGD76_15350	A0A6H2C0J5
HGD76_13435	A0A6H2C0J6
HGD76_11370	A0A6H2C0J7
HGD76_10180	A0A6H2C0J8
HGD76_12280	A0A6H2C0J9
HGD76_12565	A0A6H2C0K2
HGD76_10510	A0A6H2C0K4
HGD76_15425	A0A6H2C0K5
HGD76_11465	A0A6H2C0K7
HGD76_10245	A0A6H2C0K8
HGD76_12335	A0A6H2C0K9
HGD76_15470	A0A6H2C0L0
HGD76_11760	A0A6H2C0L1
HGD76_10570	A0A6H2C0L2
HGD76_12620	A0A6H2C0L3
HGD76_13030	A0A6H2C0L4
HGD76_13555	A0A6H2C0L5
HGD76_15485	A0A6H2C0L6
HGD76_10300	A0A6H2C0L7
HGD76_12400	A0A6H2C0L9
HGD76_11545	A0A6H2C0M0
HGD76_11830	A0A6H2C0M1
HGD76_13610	A0A6H2C0M2
HGD76_10625	A0A6H2C0M3
HGD76_13095	A0A6H2C0M4
HGD76_15540	A0A6H2C0M5
HGD76_12670	A0A6H2C0M6
HGD76_10365	A0A6H2C0M7
HGD76_13670	A0A6H2C0M8
HGD76_15595	A0A6H2C0M9
HGD76_11615	A0A6H2C0N0
HGD76_11910	A0A6H2C0N1
HGD76_12455	A0A6H2C0N2
HGD76_13165	A0A6H2C0N3
HGD76_02010	A0A6H2C0N4
HGD76_15615	A0A6H2C0N5
HGD76_12725	A0A6H2C0N6
HGD76_13725	A0A6H2C0N7
HGD76_15665	A0A6H2C0N8
HGD76_11965	A0A6H2C0N9
HGD76_12505	A0A6H2C0P0
HGD76_13220	A0A6H2C0P1
HGD76_11665	A0A6H2C0P2
HGD76_15680	A0A6H2C0P5
HGD76_12775	A0A6H2C0P6
HGD76_11720	A0A6H2C0P7
HGD76_15725	A0A6H2C0P8
HGD76_12020	A0A6H2C0P9
HGD76_13280	A0A6H2C0Q0
HGD76_12560	A0A6H2C0Q2
HGD76_15745	A0A6H2C0Q3
HGD76_10480	A0A6H2C0Q4
HGD76_12835	A0A6H2C0Q6
HGD76_12090	A0A6H2C0Q7
HGD76_15790	A0A6H2C0Q8
HGD76_13335	A0A6H2C0R0
HGD76_10535	A0A6H2C0R3
HGD76_10875	A0A6H2C0R5
HGD76_12895	A0A6H2C0R6
HGD76_12150	A0A6H2C0R7
HGD76_11845	A0A6H2C0R8
HGD76_15840	A0A6H2C0R9
HGD76_13415	A0A6H2C0S0
HGD76_12665	A0A6H2C0S2
HGD76_10600	A0A6H2C0S3
HGD76_15855	A0A6H2C0S4
HGD76_10930	A0A6H2C0S5
HGD76_12200	A0A6H2C0S6
HGD76_11925	A0A6H2C0S7
HGD76_12945	A0A6H2C0S8
HGD76_15900	A0A6H2C0S9
HGD76_13475	A0A6H2C0T0
HGD76_10650	A0A6H2C0T3
HGD76_15920	A0A6H2C0T4
HGD76_10995	A0A6H2C0T5
HGD76_12260	A0A6H2C0T6
HGD76_11975	A0A6H2C0T7
HGD76_13530	A0A6H2C0U0
HGD76_14025	A0A6H2C0U1
HGD76_15975	A0A6H2C0U4
HGD76_11055	A0A6H2C0U5
HGD76_12310	A0A6H2C0U7
HGD76_13080	A0A6H2C0U8
HGD76_16010	A0A6H2C0U9
HGD76_13590	A0A6H2C0V0
HGD76_16035	A0A6H2C0V1
HGD76_12830	A0A6H2C0V2
HGD76_10785	A0A6H2C0V3
HGD76_11105	A0A6H2C0V5
HGD76_12100	A0A6H2C0V6
HGD76_13155	A0A6H2C0V8
HGD76_16075	A0A6H2C0V9
HGD76_16100	A0A6H2C0W0
HGD76_13650	A0A6H2C0W1
HGD76_12880	A0A6H2C0W2
HGD76_10850	A0A6H2C0W3
HGD76_14150	A0A6H2C0W4
HGD76_11160	A0A6H2C0W5
HGD76_12435	A0A6H2C0W6
HGD76_12160	A0A6H2C0W7
HGD76_13210	A0A6H2C0W8
HGD76_16145	A0A6H2C0X0
HGD76_16170	A0A6H2C0X1
HGD76_12940	A0A6H2C0X2
HGD76_10900	A0A6H2C0X3
HGD76_11220	A0A6H2C0X5
HGD76_12210	A0A6H2C0X6
HGD76_13755	A0A6H2C0X9
HGD76_13270	A0A6H2C0Y0
HGD76_16210	A0A6H2C0Y1
HGD76_13015	A0A6H2C0Y2
HGD76_14255	A0A6H2C0Y3
HGD76_11270	A0A6H2C0Y5
HGD76_13810	A0A6H2C0Y7
HGD76_12535	A0A6H2C0Y8
HGD76_16275	A0A6H2C0Y9
HGD76_16260	A0A6H2C0Z0
HGD76_13075	A0A6H2C0Z1
HGD76_14335	A0A6H2C0Z2
HGD76_11030	A0A6H2C0Z3
HGD76_13325	A0A6H2C0Z4
HGD76_13880	A0A6H2C0Z5
HGD76_12595	A0A6H2C0Z6
HGD76_11340	A0A6H2C0Z7
HGD76_16330	A0A6H2C0Z9
HGD76_16310	A0A6H2C100
HGD76_13150	A0A6H2C101
HGD76_14400	A0A6H2C102
HGD76_13405	A0A6H2C104
HGD76_13945	A0A6H2C105
HGD76_12645	A0A6H2C106
HGD76_11445	A0A6H2C107
HGD76_16415	A0A6H2C108
HGD76_12385	A0A6H2C109
HGD76_13205	A0A6H2C111
HGD76_14460	A0A6H2C112
HGD76_13460	A0A6H2C113
HGD76_11130	A0A6H2C114
HGD76_14005	A0A6H2C115
HGD76_12695	A0A6H2C116
HGD76_11515	A0A6H2C117
HGD76_12445	A0A6H2C119
HGD76_16450	A0A6H2C120
HGD76_13265	A0A6H2C121
HGD76_14510	A0A6H2C122
HGD76_14060	A0A6H2C123
HGD76_13520	A0A6H2C124
HGD76_12750	A0A6H2C125
HGD76_12495	A0A6H2C127
HGD76_16520	A0A6H2C128
HGD76_16505	A0A6H2C129
HGD76_13320	A0A6H2C130
HGD76_11195	A0A6H2C131
HGD76_13580	A0A6H2C133
HGD76_14130	A0A6H2C134
HGD76_12810	A0A6H2C135
HGD76_12550	A0A6H2C136
HGD76_11645	A0A6H2C137
HGD76_16595	A0A6H2C138
HGD76_13400	A0A6H2C139
HGD76_16570	A0A6H2C140
HGD76_14650	A0A6H2C142
HGD76_12860	A0A6H2C145
HGD76_11700	A0A6H2C146
HGD76_16650	A0A6H2C147
HGD76_13455	A0A6H2C149
HGD76_16635	A0A6H2C150
HGD76_11300	A0A6H2C151
HGD76_14700	A0A6H2C152
HGD76_13690	A0A6H2C153
HGD76_14235	A0A6H2C154
HGD76_16705	A0A6H2C157
HGD76_13515	A0A6H2C159
HGD76_16690	A0A6H2C160
HGD76_11375	A0A6H2C161
HGD76_14755	A0A6H2C162
HGD76_13745	A0A6H2C163
HGD76_13575	A0A6H2C167
HGD76_16765	A0A6H2C168
HGD76_12710	A0A6H2C169
HGD76_14815	A0A6H2C171
HGD76_11470	A0A6H2C172
HGD76_14375	A0A6H2C173
HGD76_11890	A0A6H2C175
HGD76_13050	A0A6H2C176
HGD76_16815	A0A6H2C177
HGD76_12760	A0A6H2C179
HGD76_14880	A0A6H2C180
HGD76_14435	A0A6H2C181
HGD76_16800	A0A6H2C182
HGD76_13870	A0A6H2C183
HGD76_11550	A0A6H2C184
HGD76_11955	A0A6H2C185
HGD76_13685	A0A6H2C188
HGD76_12820	A0A6H2C190
HGD76_14945	A0A6H2C191
HGD76_16860	A0A6H2C192
HGD76_11620	A0A6H2C193
HGD76_13930	A0A6H2C194
HGD76_12010	A0A6H2C195
HGD76_13180	A0A6H2C196
HGD76_13740	A0A6H2C197
HGD76_15010	A0A6H2C199
HGD76_14555	A0A6H2C1A0
HGD76_12870	A0A6H2C1A1
HGD76_16925	A0A6H2C1A2
HGD76_12075	A0A6H2C1A5
HGD76_13245	A0A6H2C1A6
HGD76_13790	A0A6H2C1A7
HGD76_17000	A0A6H2C1A8
HGD76_15075	A0A6H2C1A9
HGD76_12930	A0A6H2C1B0
HGD76_14615	A0A6H2C1B1
HGD76_11725	A0A6H2C1B4
HGD76_12140	A0A6H2C1B5
HGD76_13295	A0A6H2C1B6
HGD76_13865	A0A6H2C1B7
HGD76_14680	A0A6H2C1C1
HGD76_17040	A0A6H2C1C2
HGD76_11780	A0A6H2C1C4
HGD76_12190	A0A6H2C1C5
HGD76_13375	A0A6H2C1C6
HGD76_13060	A0A6H2C1C7
HGD76_13925	A0A6H2C1C8
HGD76_15190	A0A6H2C1C9
HGD76_17125	A0A6H2C1D0
HGD76_14735	A0A6H2C1D1
HGD76_17110	A0A6H2C1D2
HGD76_14175	A0A6H2C1D3
HGD76_11860	A0A6H2C1D4
HGD76_13430	A0A6H2C1D5
HGD76_12250	A0A6H2C1D6
HGD76_13125	A0A6H2C1D7
HGD76_13990	A0A6H2C1D9
HGD76_17180	A0A6H2C1E0
HGD76_13490	A0A6H2C1E1
HGD76_14795	A0A6H2C1E2
HGD76_17165	A0A6H2C1E3
HGD76_11930	A0A6H2C1E4
HGD76_14225	A0A6H2C1E5
HGD76_12300	A0A6H2C1E6
HGD76_13195	A0A6H2C1E7
HGD76_15310	A0A6H2C1E8
HGD76_17230	A0A6H2C1F0
HGD76_17245	A0A6H2C1F2
HGD76_14855	A0A6H2C1F3
HGD76_11980	A0A6H2C1F4
HGD76_14280	A0A6H2C1F5
HGD76_12360	A0A6H2C1F6
HGD76_13255	A0A6H2C1F7
HGD76_15360	A0A6H2C1F8
HGD76_17290	A0A6H2C1F9
HGD76_13605	A0A6H2C1G1
HGD76_17305	A0A6H2C1G2
HGD76_14925	A0A6H2C1G3
HGD76_12035	A0A6H2C1G4
HGD76_13310	A0A6H2C1G6
HGD76_17345	A0A6H2C1G8
HGD76_14170	A0A6H2C1G9
HGD76_14985	A0A6H2C1H2
HGD76_17360	A0A6H2C1H3
HGD76_12105	A0A6H2C1H4
HGD76_12475	A0A6H2C1H5
HGD76_13390	A0A6H2C1H7
HGD76_14220	A0A6H2C1H8
HGD76_14420	A0A6H2C1I0
HGD76_15045	A0A6H2C1I2
HGD76_15565	A0A6H2C1I9
HGD76_14275	A0A6H2C1J0
HGD76_14480	A0A6H2C1J1
HGD76_15120	A0A6H2C1J2
HGD76_12580	A0A6H2C1J4
HGD76_12215	A0A6H2C1J5
HGD76_15625	A0A6H2C1J8
HGD76_14540	A0A6H2C1K0
HGD76_15170	A0A6H2C1K1
HGD76_12275	A0A6H2C1K2
HGD76_17525	A0A6H2C1K3
HGD76_13825	A0A6H2C1K4
HGD76_12635	A0A6H2C1K5
HGD76_17560	A0A6H2C1K7
HGD76_15695	A0A6H2C1K8
HGD76_12330	A0A6H2C1K9
HGD76_15225	A0A6H2C1L4
HGD76_12685	A0A6H2C1L5
HGD76_13615	A0A6H2C1L6
HGD76_17620	A0A6H2C1L7
HGD76_12395	A0A6H2C1L8
HGD76_15760	A0A6H2C1L9
HGD76_17645	A0A6H2C1M0
HGD76_14475	A0A6H2C1M1
HGD76_15285	A0A6H2C1M2
HGD76_12740	A0A6H2C1M4
HGD76_13965	A0A6H2C1M5
HGD76_13675	A0A6H2C1M7
HGD76_12450	A0A6H2C1M8
HGD76_17700	A0A6H2C1M9
HGD76_15340	A0A6H2C1N1
HGD76_14720	A0A6H2C1N2
HGD76_15815	A0A6H2C1N3
HGD76_14020	A0A6H2C1N5
HGD76_13730	A0A6H2C1N7
HGD76_14600	A0A6H2C1N8
HGD76_15415	A0A6H2C1P0
HGD76_12500	A0A6H2C1P1
HGD76_17750	A0A6H2C1P2
HGD76_15865	A0A6H2C1P3
HGD76_14080	A0A6H2C1P4
HGD76_12850	A0A6H2C1P5
HGD76_17810	A0A6H2C1P6
HGD76_14665	A0A6H2C1P8
HGD76_17835	A0A6H2C1Q1
HGD76_12555	A0A6H2C1Q3
HGD76_13835	A0A6H2C1Q7
HGD76_15530	A0A6H2C1Q8
HGD76_14715	A0A6H2C1Q9
HGD76_15985	A0A6H2C1R2
HGD76_12610	A0A6H2C1R3
HGD76_14200	A0A6H2C1R4
HGD76_17980	A0A6H2C1R5
HGD76_15600	A0A6H2C1R6
HGD76_14775	A0A6H2C1R7
HGD76_14975	A0A6H2C1R8
HGD76_13915	A0A6H2C1R9
HGD76_16045	A0A6H2C1S1
HGD76_12660	A0A6H2C1S2
HGD76_12970	A0A6H2C1S3
HGD76_14250	A0A6H2C1S4
HGD76_18030	A0A6H2C1S5
HGD76_15670	A0A6H2C1S6
HGD76_14835	A0A6H2C1S7
HGD76_15035	A0A6H2C1S8
HGD76_13975	A0A6H2C1S9
HGD76_18050	A0A6H2C1T0
HGD76_16110	A0A6H2C1T1
HGD76_12715	A0A6H2C1T2
HGD76_13035	A0A6H2C1T3
HGD76_18090	A0A6H2C1T4
HGD76_14330	A0A6H2C1T5
HGD76_15730	A0A6H2C1T6
HGD76_14895	A0A6H2C1T7
HGD76_15105	A0A6H2C1T8
HGD76_18105	A0A6H2C1T9
HGD76_14030	A0A6H2C1U0
HGD76_16180	A0A6H2C1U1
HGD76_12765	A0A6H2C1U3
HGD76_18150	A0A6H2C1U4
HGD76_14395	A0A6H2C1U5
HGD76_15160	A0A6H2C1U6
HGD76_15795	A0A6H2C1U7
HGD76_18170	A0A6H2C1U8
HGD76_14105	A0A6H2C1U9
HGD76_16235	A0A6H2C1V1
HGD76_13170	A0A6H2C1V2
HGD76_12825	A0A6H2C1V3
HGD76_14455	A0A6H2C1V5
HGD76_15215	A0A6H2C1V6
HGD76_15845	A0A6H2C1V7
HGD76_18255	A0A6H2C1V8
HGD76_15030	A0A6H2C1V9
HGD76_14160	A0A6H2C1W0
HGD76_16285	A0A6H2C1W1
HGD76_13230	A0A6H2C1W2
HGD76_12875	A0A6H2C1W3
HGD76_18290	A0A6H2C1W4
HGD76_14505	A0A6H2C1W5
HGD76_15910	A0A6H2C1W7
HGD76_18305	A0A6H2C1W8
HGD76_15100	A0A6H2C1W9
HGD76_14210	A0A6H2C1X0
HGD76_16345	A0A6H2C1X1
HGD76_13285	A0A6H2C1X2
HGD76_18360	A0A6H2C1X4
HGD76_18375	A0A6H2C1X6
HGD76_14575	A0A6H2C1X8
HGD76_14265	A0A6H2C1Y0
HGD76_16425	A0A6H2C1Y1
HGD76_13010	A0A6H2C1Y3
HGD76_18425	A0A6H2C1Y5
HGD76_14645	A0A6H2C1Y8
HGD76_14340	A0A6H2C1Y9
HGD76_15210	A0A6H2C1Z0
HGD76_16480	A0A6H2C1Z1
HGD76_13420	A0A6H2C1Z2
HGD76_13065	A0A6H2C1Z3
HGD76_18490	A0A6H2C1Z4
HGD76_18475	A0A6H2C1Z5
HGD76_14695	A0A6H2C1Z8
HGD76_14405	A0A6H2C1Z9
HGD76_15265	A0A6H2C200
HGD76_16530	A0A6H2C201
HGD76_18550	A0A6H2C202
HGD76_13145	A0A6H2C203
HGD76_13480	A0A6H2C204
HGD76_18535	A0A6H2C205
HGD76_16150	A0A6H2C206
HGD76_15520	A0A6H2C207
HGD76_15325	A0A6H2C208
HGD76_18615	A0A6H2C210
HGD76_14465	A0A6H2C211
HGD76_16610	A0A6H2C212
HGD76_13200	A0A6H2C213
HGD76_18590	A0A6H2C214
HGD76_13535	A0A6H2C215
